
==== 樣品級監控 ====
樣品ID,站點,結果,瑕疵名稱,分數
0,1,OK,OK,0.00
0,2,NG,bp,0.83
0,3,OK,OK,0.00
0,4,OK,OK,0.00
1,1,OK,OK,0.00
1,2,OK,OK,0.00
1,3,OK,outsc,0.43
1,4,NG,outsc,0.78
2,1,OK,OK,0.00
2,2,NG,bp,0.81
2,3,NG,outsc,0.79
2,4,OK,outsc,0.48
3,1,OK,OK,0.00
3,2,OK,OK,0.00
3,3,NG,outsc,0.84
3,4,NG,outsc,0.84
4,1,NG,bp,0.70
4,2,OK,OK,0.00
4,3,NG,outsc,0.81
4,4,NG,outsc,0.81
5,1,OK,OK,0.00
5,2,OK,OK,0.00
5,3,NG,outsc,0.84
5,4,NG,outsc,0.81
6,1,NG,bp,0.55
6,2,NG,bp,0.75
6,3,NG,outsc,0.86
6,4,OK,outsc,0.47
7,1,NG,SC,0.86
7,2,OK,OK,0.00
7,3,NG,outsc,0.82
7,4,NG,outsc,0.86
8,1,OK,OK,0.00
8,2,OK,OK,0.00
8,3,NG,outsc,0.85
8,4,OK,outsc,0.50
9,1,NG,bp,0.78
9,2,NG,WP,0.82
9,3,NG,outsc,0.84
9,4,NG,outsc,0.71
10,1,OK,OK,0.00
10,2,NG,bp,0.76
10,3,NG,outsc,0.85
10,4,NG,outsc,0.85
11,1,OK,OK,0.00
11,2,OK,bp,0.33
11,3,NG,outsc,0.83
11,4,NG,outsc,0.89
12,1,OK,OK,0.00
12,2,OK,bp,0.49
12,3,NG,outsc,0.72
12,4,NG,outsc,0.85
13,1,OK,OK,0.00
13,2,NG,bp,0.58
13,3,NG,outsc,0.87
13,4,NG,outsc,0.81
14,1,OK,OK,0.00
14,2,NG,bp,0.58
14,3,NG,outsc,0.84
14,4,NG,outsc,0.88
15,1,OK,bp,0.28
15,2,OK,OK,0.00
15,3,NG,outsc,0.86
15,4,NG,outsc,0.74
16,1,OK,OK,0.00
16,2,NG,bp,0.61
16,3,OK,outsc,0.49
16,4,NG,outsc,0.85
17,1,OK,OK,0.00
17,2,NG,bp,0.69
17,3,NG,outsc,0.81
17,4,OK,OK,0.00
18,1,NG,WP,0.65
18,2,NG,bp,0.64
18,3,NG,outsc,0.88
18,4,NG,outsc,0.88
19,1,NG,deform,1.00
19,2,NG,bp,0.76
19,3,OK,OK,0.00
19,4,OK,OK,0.00
20,1,OK,SC,0.33
20,2,OK,OK,0.00
20,3,NG,outsc,0.81
20,4,NG,outsc,0.85
21,1,OK,OK,0.00
21,2,NG,bp,0.50
21,3,NG,outsc,0.81
21,4,NG,outsc,0.85
22,1,OK,OK,0.00
22,2,OK,OK,0.00
22,3,NG,outsc,0.61
22,4,OK,OK,0.00
23,1,NG,SC,0.60
23,2,OK,OK,0.00
23,3,NG,outsc,0.75
23,4,NG,outsc,0.86
24,1,NG,WP,0.76
24,2,NG,bp,0.74
24,3,NG,outsc,0.82
24,4,NG,outsc,0.83
25,1,NG,bp,0.75
25,2,OK,OK,0.00
25,3,NG,outsc,0.82
25,4,NG,outsc,0.83
26,1,NG,WP,0.78
26,2,NG,bp,0.81
26,3,NG,outsc,0.90
26,4,NG,outsc,0.75
27,1,NG,bp,0.89
27,2,NG,bp,0.73
27,3,NG,outsc,0.81
27,4,NG,outsc,0.78
28,1,OK,OK,0.00
28,2,OK,OK,0.00
28,3,NG,outsc,0.89
28,4,NG,outsc,0.87
29,1,OK,OK,0.00
29,2,NG,bp,0.64
29,3,NG,outsc,0.86
29,4,NG,outsc,0.80
30,1,OK,OK,0.00
30,2,OK,OK,0.00
30,3,NG,outsc,0.83
30,4,NG,outsc,0.83
31,1,NG,bp,0.71
31,2,OK,bp,0.41
31,3,NG,outsc,0.63
31,4,OK,OK,0.00
32,1,NG,bp,0.81
32,2,OK,OK,0.00
32,3,OK,OK,0.00
32,4,OK,outsc,0.40
33,1,OK,OK,0.00
33,2,NG,bp,0.62
33,3,NG,outsc,0.87
33,4,NG,outsc,0.81
34,1,NG,bp,0.81
34,2,NG,bp,0.83
34,3,NG,outsc,0.78
34,4,NG,outsc,0.88
35,1,OK,bp,0.25
35,2,OK,bp,0.25
35,3,NG,outsc,0.83
35,4,NG,outsc,0.79
36,1,NG,SC,0.81
36,2,NG,bp,0.82
36,3,NG,outsc,0.77
36,4,NG,outsc,0.81
37,1,OK,OK,0.00
37,2,NG,bp,0.65
37,3,NG,outsc,0.87
37,4,NG,outsc,0.81
38,1,OK,OK,0.00
38,2,NG,bp,0.64
38,3,NG,outsc,0.58
38,4,NG,outsc,0.62
39,1,OK,OK,0.00
39,2,NG,bp,0.89
39,3,NG,outsc,0.76
39,4,NG,outsc,0.78
40,1,NG,bp,0.87
40,2,NG,WP,0.80
40,3,OK,outsc,0.37
40,4,OK,outsc,0.26
41,1,NG,deform,1.00
41,2,NG,bp,0.77
41,3,NG,outsc,0.84
41,4,OK,OK,0.00
42,1,OK,OK,0.00
42,2,OK,OK,0.00
42,3,NG,outsc,0.67
42,4,OK,OK,0.00
43,1,NG,bp,0.52
43,2,NG,bp,0.62
43,3,NG,outsc,0.83
43,4,NG,outsc,0.82
44,1,OK,bp,0.28
44,2,OK,OK,0.00
44,3,NG,outsc,0.78
44,4,NG,outsc,0.79
45,1,OK,WP,0.43
45,2,NG,bp,0.72
45,3,NG,outsc,0.85
45,4,NG,outsc,0.84
46,1,NG,bp,0.78
46,2,NG,bp,0.84
46,3,NG,outsc,0.87
46,4,NG,outsc,0.83
47,1,NG,bp,0.80
47,2,NG,bp,0.59
47,3,NG,outsc,0.80
47,4,NG,outsc,0.85
48,1,NG,SC,0.81
48,2,OK,OK,0.00
48,3,NG,outsc,0.72
48,4,NG,outsc,0.58
49,1,NG,bp,0.62
49,2,OK,bp,0.48
49,3,NG,outsc,0.85
49,4,NG,outsc,0.81
50,1,NG,bp,0.87
50,2,NG,bp,0.85
50,3,NG,outsc,0.84
50,4,OK,OK,0.00
51,1,OK,bp,0.30
51,2,OK,bp,0.30
51,3,NG,outsc,0.82
51,4,NG,outsc,0.85
52,1,OK,OK,0.00
52,2,OK,OK,0.00
52,3,NG,outsc,0.64
52,4,NG,outsc,0.79
53,1,NG,bp,0.57
53,2,NG,bp,0.60
53,3,NG,outsc,0.73
53,4,NG,outsc,0.80
54,1,NG,bp,0.80
54,2,NG,bp,0.86
54,3,NG,outsc,0.89
54,4,NG,outsc,0.82
55,1,OK,bp,0.41
55,2,NG,bp,0.66
55,3,NG,outsc,0.73
55,4,OK,outsc,0.41
56,1,NG,SC,0.85
56,2,NG,deform,1.00
56,3,NG,outsc,0.83
56,4,OK,OK,0.00
57,1,OK,OK,0.00
57,2,NG,bp,0.63
57,3,NG,outsc,0.79
57,4,NG,outsc,0.84
58,1,OK,OK,0.00
58,2,OK,bp,0.26
58,3,NG,outsc,0.77
58,4,NG,outsc,0.84
59,1,OK,OK,0.00
59,2,OK,OK,0.00
59,3,NG,outsc,0.84
59,4,NG,outsc,0.85
60,1,OK,OK,0.00
60,2,NG,bp,0.62
60,3,OK,OK,0.00
60,4,OK,OK,0.00
61,1,OK,OK,0.00
61,2,NG,bp,0.90
61,3,NG,outsc,0.76
61,4,NG,outsc,0.79
62,1,OK,OK,0.00
62,2,NG,bp,0.71
62,3,OK,OK,0.00
62,4,OK,outsc,0.46
63,1,OK,bp,0.43
63,2,NG,bp,0.60
63,3,NG,outsc,0.71
63,4,NG,outsc,0.66
64,1,NG,bp,0.62
64,2,NG,bp,0.62
64,3,NG,outsc,0.63
64,4,OK,OK,0.00
65,1,OK,SC,0.36
65,2,OK,OK,0.00
65,3,NG,outsc,0.69
65,4,NG,outsc,0.85
66,1,OK,OK,0.00
66,2,NG,bp,0.80
66,3,NG,outsc,0.89
66,4,NG,outsc,0.81
67,1,OK,OK,0.00
67,2,NG,bp,0.72
67,3,OK,outsc,0.49
67,4,OK,OK,0.00
68,1,OK,OK,0.00
68,2,OK,bp,0.42
68,3,NG,outsc,0.85
68,4,NG,outsc,0.85
