
==== 1+2站/3+4站合併結果 ====
樣品ID,組別,合併結果,分數,瑕疵名稱
0,1+2,NG,0.85,bp
0,3+4,NG,0.82,outsc
1,1+2,NG,0.65,bp
1,3+4,OK,0.00,OK
2,1+2,OK,0.00,OK
2,3+4,NG,0.85,outsc
3,1+2,OK,0.00,OK
3,3+4,NG,0.84,outsc
4,1+2,OK,0.00,OK
4,3+4,NG,0.83,outsc
5,1+2,NG,0.80,SC
5,3+4,OK,0.00,OK
6,1+2,NG,0.78,wp
6,3+4,NG,0.86,outsc
7,1+2,OK,0.00,OK
7,3+4,NG,0.86,outsc
8,1+2,OK,0.00,OK
8,3+4,NG,0.87,outsc
9,1+2,OK,0.38,wp
9,3+4,NG,0.82,outsc
10,1+2,OK,0.00,OK
10,3+4,NG,0.66,outsc
11,1+2,NG,0.85,SC
11,3+4,NG,0.83,outsc
12,1+2,OK,0.00,OK
12,3+4,NG,0.83,outsc
13,1+2,OK,0.00,OK
13,3+4,NG,0.87,outsc
14,1+2,OK,0.00,OK
14,3+4,NG,0.77,outsc
15,1+2,NG,0.78,bp
15,3+4,NG,0.82,outsc
16,1+2,OK,0.00,OK
16,3+4,NG,0.83,outsc
17,1+2,OK,0.00,OK
17,3+4,NG,0.81,outsc
18,1+2,OK,0.00,OK
18,3+4,NG,0.87,outsc
19,1+2,OK,0.00,OK
19,3+4,NG,0.81,outsc
20,1+2,OK,0.00,OK
20,3+4,NG,0.85,outsc
21,1+2,OK,0.00,OK
21,3+4,NG,0.82,outsc
22,1+2,OK,0.00,OK
22,3+4,NG,0.79,outsc
23,1+2,NG,0.66,SC
23,3+4,OK,0.00,OK
24,1+2,OK,0.27,SC
24,3+4,NG,0.83,outsc
25,1+2,OK,0.00,OK
25,3+4,NG,0.84,outsc
26,1+2,NG,0.51,wp
26,3+4,NG,0.87,outsc
27,1+2,OK,0.00,OK
27,3+4,NG,0.82,outsc
28,1+2,OK,0.00,OK
28,3+4,NG,0.84,outsc
29,1+2,OK,0.00,OK
29,3+4,OK,0.00,OK
30,1+2,OK,0.00,OK
30,3+4,NG,0.83,outsc
31,1+2,OK,0.00,OK
31,3+4,NG,0.68,outsc
32,1+2,OK,0.00,OK
32,3+4,NG,0.85,outsc
33,1+2,OK,0.00,OK
33,3+4,NG,0.86,outsc
34,1+2,NG,0.81,bp
34,3+4,NG,0.78,outsc
35,1+2,OK,0.00,OK
35,3+4,NG,0.76,outsc
36,1+2,NG,0.78,SC
36,3+4,NG,0.75,outsc
37,1+2,OK,0.00,OK
37,3+4,NG,0.74,outsc
38,1+2,OK,0.00,OK
38,3+4,NG,0.83,outsc
39,1+2,NG,0.46,wp
39,3+4,NG,0.66,outsc
40,1+2,OK,0.00,OK
40,3+4,NG,0.81,outsc
41,1+2,OK,0.00,OK
41,3+4,NG,0.81,outsc
42,1+2,OK,0.00,OK
42,3+4,NG,0.89,outsc
43,1+2,OK,0.00,OK
43,3+4,NG,0.83,outsc
44,1+2,OK,0.00,OK
44,3+4,NG,0.83,outsc
45,1+2,NG,0.73,bp
45,3+4,NG,0.71,outsc
46,1+2,OK,0.00,OK
46,3+4,NG,0.85,outsc
47,1+2,OK,0.00,OK
47,3+4,OK,0.00,OK
48,1+2,OK,0.00,OK
48,3+4,NG,0.78,outsc
49,1+2,NG,0.81,wp
49,3+4,NG,0.85,outsc
50,1+2,NG,0.70,wp
50,3+4,NG,0.81,outsc
51,1+2,OK,0.00,OK
51,3+4,NG,0.81,outsc
52,1+2,OK,0.00,OK
52,3+4,NG,0.76,outsc
53,1+2,OK,0.00,OK
53,3+4,OK,0.00,OK
54,1+2,OK,0.00,OK
54,3+4,NG,0.79,outsc
55,1+2,OK,0.00,OK
55,3+4,NG,0.88,outsc
56,1+2,OK,0.00,OK
56,3+4,NG,0.81,outsc
57,1+2,OK,0.00,OK
57,3+4,NG,0.84,outsc
58,1+2,OK,0.00,OK
58,3+4,NG,0.84,outsc
59,1+2,OK,0.00,OK
59,3+4,NG,0.81,outsc
60,1+2,OK,0.00,OK
60,3+4,NG,0.85,outsc
61,1+2,OK,0.00,OK
61,3+4,NG,0.84,outsc
62,1+2,NG,0.55,bp
62,3+4,NG,0.86,outsc
63,1+2,OK,0.00,OK
63,3+4,NG,0.85,outsc
64,1+2,NG,0.58,bp
64,3+4,NG,0.86,outsc
65,1+2,OK,0.00,OK
65,3+4,NG,0.85,outsc
66,1+2,NG,0.81,bp
66,3+4,NG,0.83,outsc
67,1+2,OK,0.00,OK
67,3+4,NG,0.83,outsc
68,1+2,NG,0.45,SC
68,3+4,NG,0.68,outsc
69,1+2,OK,0.00,OK
69,3+4,NG,0.79,outsc
70,1+2,OK,0.00,OK
70,3+4,NG,0.82,outsc
71,1+2,OK,0.00,OK
71,3+4,NG,0.84,outsc
72,1+2,OK,0.00,OK
72,3+4,NG,0.80,outsc
73,1+2,OK,0.00,OK
73,3+4,NG,0.83,outsc
74,1+2,NG,0.76,wp
74,3+4,NG,0.84,outsc
75,1+2,OK,0.00,OK
75,3+4,NG,0.84,outsc
76,1+2,OK,0.00,OK
