
==== 1+2站/3+4站合併結果 ====
樣品ID,組別,合併結果,分數,瑕疵名稱
0,1+2,OK,0.00,OK
0,3+4,OK,0.00,OK
1,1+2,OK,0.00,OK
1,3+4,OK,0.00,OK
2,1+2,OK,0.00,OK
2,3+4,OK,0.00,OK
3,1+2,OK,0.00,OK
3,3+4,OK,0.00,OK
4,1+2,NG,0.77,bp
4,3+4,OK,0.00,OK
5,1+2,NG,0.84,WP
5,3+4,OK,0.00,OK
6,1+2,NG,0.86,bp
6,3+4,OK,0.00,OK
7,1+2,NG,0.79,bp
7,3+4,OK,0.00,OK
8,1+2,NG,0.85,bp
8,3+4,OK,0.00,OK
9,1+2,NG,0.88,bp
9,3+4,OK,0.00,OK
10,1+2,OK,0.00,OK
10,3+4,OK,0.00,OK
11,1+2,NG,0.84,bp
11,3+4,OK,0.00,OK
12,1+2,OK,0.00,OK
12,3+4,OK,0.00,OK
13,1+2,NG,0.55,bp
13,3+4,OK,0.00,OK
14,1+2,NG,0.88,WP
14,3+4,OK,0.00,OK
15,1+2,NG,0.72,bp
15,3+4,OK,0.00,OK
16,1+2,NG,0.84,bp
16,3+4,OK,0.00,OK
17,1+2,NG,0.88,SC
17,3+4,OK,0.00,OK
18,1+2,OK,0.00,OK
18,3+4,OK,0.00,OK
19,1+2,NG,0.83,bp
19,3+4,OK,0.00,OK
20,1+2,OK,0.00,OK
20,3+4,OK,0.00,OK
21,1+2,OK,0.26,bp
21,3+4,OK,0.00,OK
22,1+2,NG,0.76,bp
22,3+4,OK,0.00,OK
23,1+2,NG,0.67,bp
23,3+4,OK,0.00,OK
24,1+2,NG,0.88,WP
24,3+4,OK,0.00,OK
25,1+2,OK,0.00,OK
25,3+4,OK,0.00,OK
26,1+2,OK,0.28,WP
26,3+4,OK,0.00,OK
27,1+2,OK,0.00,OK
27,3+4,OK,0.00,OK
28,1+2,NG,0.84,bp
28,3+4,OK,0.00,OK
29,1+2,NG,0.83,bp
29,3+4,OK,0.00,OK
30,1+2,NG,0.57,bp
30,3+4,OK,0.00,OK
31,1+2,NG,0.85,WP
31,3+4,OK,0.00,OK
32,1+2,NG,0.76,SC
32,3+4,OK,0.00,OK
33,1+2,NG,0.82,bp
33,3+4,OK,0.00,OK
34,1+2,OK,0.00,OK
34,3+4,OK,0.00,OK
35,1+2,OK,0.00,OK
35,3+4,OK,0.00,OK
36,1+2,NG,0.85,WP
36,3+4,OK,0.00,OK
37,1+2,OK,0.26,WP
37,3+4,OK,0.00,OK
38,1+2,NG,0.84,bp
38,3+4,OK,0.00,OK
39,1+2,NG,0.78,bp
39,3+4,OK,0.00,OK
40,1+2,OK,0.00,OK
40,3+4,OK,0.00,OK
41,1+2,NG,0.43,SC
41,3+4,OK,0.00,OK
42,1+2,NG,1.00,deform
42,3+4,OK,0.00,OK
43,1+2,NG,0.56,bp
43,3+4,OK,0.00,OK
44,1+2,NG,0.72,bp
44,3+4,OK,0.00,OK
45,1+2,OK,0.28,WP
45,3+4,OK,0.00,OK
46,1+2,OK,0.00,OK
46,3+4,OK,0.00,OK
47,1+2,NG,0.73,bp
47,3+4,OK,0.00,OK
48,1+2,NG,0.52,bp
48,3+4,OK,0.00,OK
49,1+2,NG,0.59,SC
49,3+4,OK,0.00,OK
50,1+2,NG,0.85,bp
50,3+4,OK,0.00,OK
51,1+2,OK,0.00,OK
51,3+4,OK,0.00,OK
52,1+2,NG,0.62,WP
52,3+4,OK,0.00,OK
53,1+2,NG,0.56,bp
53,3+4,OK,0.00,OK
54,1+2,OK,0.00,OK
54,3+4,OK,0.00,OK
55,1+2,NG,0.74,bp
55,3+4,OK,0.00,OK
56,1+2,NG,0.64,WP
56,3+4,OK,0.00,OK
57,1+2,OK,0.00,OK
57,3+4,OK,0.00,OK
58,1+2,NG,0.73,bp
58,3+4,OK,0.00,OK
59,1+2,NG,0.50,WP
59,3+4,OK,0.00,OK
60,1+2,OK,0.00,OK
60,3+4,OK,0.00,OK
61,1+2,OK,0.00,OK
61,3+4,OK,0.00,OK
62,1+2,NG,0.64,bp
62,3+4,OK,0.00,OK
63,1+2,NG,0.60,bp
63,3+4,OK,0.00,OK
64,1+2,OK,0.00,OK
64,3+4,OK,0.00,OK
65,1+2,NG,0.63,bp
65,3+4,OK,0.00,OK
66,1+2,NG,0.73,WP
66,3+4,OK,0.00,OK
67,1+2,OK,0.00,OK
67,3+4,OK,0.00,OK
68,1+2,OK,0.00,OK
68,3+4,OK,0.00,OK
69,1+2,OK,0.00,OK
69,3+4,OK,0.00,OK
70,1+2,NG,0.40,bp
70,3+4,OK,0.00,OK
71,1+2,OK,0.00,OK
71,3+4,OK,0.00,OK
72,1+2,OK,0.00,OK
72,3+4,OK,0.00,OK
