
==== 1+2站/3+4站合併結果 ====
樣品ID,組別,合併結果,分數,瑕疵名稱
0,1+2,OK,0.00,OK
0,3+4,OK,0.00,OK
1,1+2,NG,0.85,SC
1,3+4,OK,0.31,OTP
2,1+2,NG,0.80,SC
2,3+4,NG,0.71,OTP
3,1+2,OK,0.32,SC
3,3+4,OK,0.31,OTP
4,1+2,NG,0.82,SC
4,3+4,OK,0.00,OK
5,1+2,NG,0.85,SC
5,3+4,OK,0.00,OK
6,1+2,NG,0.82,INP
6,3+4,OK,0.00,OK
7,1+2,NG,0.76,SC
7,3+4,NG,0.66,OTP
8,1+2,NG,0.86,SC
8,3+4,OK,0.00,OK
9,1+2,NG,0.82,SC
9,3+4,OK,0.00,OK
10,1+2,NG,0.84,SC
10,3+4,NG,0.51,OTP
11,1+2,NG,0.84,SC
11,3+4,OK,0.00,OK
12,1+2,NG,0.80,SC
12,3+4,OK,0.00,OK
13,1+2,NG,0.85,SC
13,3+4,OK,0.00,OK
14,1+2,NG,0.88,SC
14,3+4,OK,0.00,OK
15,1+2,NG,0.82,SC
15,3+4,NG,0.68,OTP
16,1+2,NG,0.75,SC
16,3+4,NG,0.62,OTP
17,1+2,NG,0.83,SC
17,3+4,OK,0.00,OK
18,1+2,NG,0.88,SC
18,3+4,OK,0.00,OK
19,1+2,NG,0.80,SC
19,3+4,NG,0.65,OTP
20,1+2,NG,0.87,SC
20,3+4,OK,0.00,OK
21,1+2,NG,0.85,SC
21,3+4,NG,0.83,OTP
22,1+2,NG,0.81,SC
22,3+4,OK,0.00,OK
23,1+2,NG,0.76,SC
23,3+4,OK,0.00,OK
24,1+2,NG,0.74,SC
24,3+4,NG,0.58,OTP
25,1+2,NG,0.85,SC
25,3+4,OK,0.00,OK
26,1+2,NG,0.83,SC
26,3+4,OK,0.00,OK
27,1+2,NG,0.82,SC
27,3+4,OK,0.00,OK
28,1+2,NG,0.77,SC
28,3+4,OK,0.00,OK
29,1+2,NG,0.85,SC
29,3+4,NG,0.46,OTP
30,1+2,NG,0.79,SC
30,3+4,OK,0.00,OK
31,1+2,NG,0.85,SC
31,3+4,NG,0.75,OTP
32,1+2,NG,1.00,deform
32,3+4,OK,0.00,OK
33,1+2,NG,0.69,SC
33,3+4,OK,0.00,OK
34,1+2,NG,0.83,SC
34,3+4,OK,0.00,OK
35,1+2,NG,0.83,SC
35,3+4,OK,0.00,OK
36,1+2,NG,0.85,SC
36,3+4,OK,0.00,OK
37,1+2,NG,0.60,SC
37,3+4,OK,0.33,OTP
38,1+2,NG,0.79,SC
38,3+4,OK,0.00,OK
39,1+2,NG,0.77,SC
39,3+4,NG,0.79,OTP
40,1+2,NG,0.81,SC
40,3+4,OK,0.00,OK
41,1+2,NG,0.89,SC
41,3+4,OK,0.00,OK
42,1+2,NG,0.79,SC
42,3+4,OK,0.00,OK
43,1+2,NG,0.83,SC
43,3+4,OK,0.00,OK
44,1+2,OK,0.31,SC
44,3+4,NG,0.83,OTP
45,1+2,NG,0.69,SC
45,3+4,OK,0.00,OK
46,1+2,NG,1.00,deform
46,3+4,OK,0.00,OK
47,1+2,NG,0.68,SC
47,3+4,OK,0.00,OK
48,1+2,NG,1.00,deform
48,3+4,NG,0.64,OTP
49,1+2,NG,0.70,INP
49,3+4,OK,0.00,OK
50,1+2,NG,0.87,SC
50,3+4,NG,0.58,OTP
51,1+2,NG,0.83,SC
51,3+4,NG,0.52,OTP
52,1+2,NG,1.00,deform
52,3+4,NG,0.62,OTP
53,1+2,NG,0.88,SC
53,3+4,OK,0.00,OK
54,1+2,NG,0.80,SC
54,3+4,OK,0.00,OK
55,1+2,NG,0.83,SC
55,3+4,OK,0.00,OK
56,1+2,NG,0.86,SC
56,3+4,OK,0.00,OK
57,1+2,NG,0.80,SC
57,3+4,OK,0.00,OK
58,1+2,NG,1.00,deform
58,3+4,NG,0.79,OTP
59,1+2,NG,0.88,SC
59,3+4,OK,0.00,OK
60,1+2,NG,0.74,SC
60,3+4,OK,0.00,OK
61,1+2,NG,0.82,SC
61,3+4,NG,0.53,OTP
62,1+2,NG,0.54,SC
62,3+4,OK,0.00,OK
63,1+2,NG,0.86,SC
63,3+4,OK,0.00,OK
64,1+2,NG,0.85,SC
64,3+4,OK,0.00,OK
65,1+2,NG,0.81,SC
65,3+4,OK,0.28,OTP
66,1+2,NG,1.00,deform
66,3+4,OK,0.00,OK
67,1+2,NG,0.81,SC
67,3+4,NG,0.47,OTP
68,1+2,NG,0.84,SC
68,3+4,OK,0.00,OK
69,1+2,NG,0.83,SC
69,3+4,NG,0.44,OTP
70,1+2,NG,0.79,SC
70,3+4,OK,0.00,OK
71,1+2,NG,0.72,SC
71,3+4,OK,0.00,OK
