
==== 1+2站/3+4站合併結果 ====
樣品ID,組別,合併結果,分數,瑕疵名稱
0,1+2,NG,0.71,bp
0,3+4,NG,0.64,outsc
1,1+2,NG,0.75,bp
1,3+4,NG,0.76,outsc
2,1+2,OK,0.00,OK
2,3+4,NG,0.77,outsc
3,1+2,NG,0.81,wp
3,3+4,NG,0.82,outsc
4,1+2,OK,0.00,OK
4,3+4,NG,0.81,outsc
5,1+2,NG,0.75,bp
5,3+4,NG,0.80,outsc
6,1+2,NG,0.77,SC
6,3+4,NG,0.78,outsc
7,1+2,OK,0.00,OK
7,3+4,NG,0.79,outsc
8,1+2,OK,0.00,OK
8,3+4,OK,0.26,outsc
9,1+2,OK,0.00,OK
9,3+4,NG,0.82,outsc
10,1+2,OK,0.00,OK
10,3+4,NG,0.81,outsc
11,1+2,OK,0.00,OK
11,3+4,NG,0.84,outsc
12,1+2,NG,0.78,bp
12,3+4,NG,0.80,outsc
13,1+2,OK,0.00,OK
13,3+4,NG,0.88,outsc
14,1+2,OK,0.00,OK
14,3+4,OK,0.00,OK
15,1+2,NG,0.81,wp
15,3+4,NG,0.87,outsc
16,1+2,NG,0.50,wp
16,3+4,NG,0.85,outsc
17,1+2,OK,0.00,OK
17,3+4,NG,0.89,outsc
18,1+2,NG,0.80,SC
18,3+4,OK,0.00,OK
19,1+2,OK,0.00,OK
19,3+4,OK,0.00,OK
20,1+2,OK,0.00,OK
20,3+4,NG,0.84,outsc
21,1+2,OK,0.00,OK
21,3+4,NG,0.81,outsc
22,1+2,OK,0.00,OK
22,3+4,NG,0.84,outsc
23,1+2,NG,0.54,wp
23,3+4,NG,0.84,outsc
24,1+2,OK,0.00,OK
24,3+4,NG,0.86,outsc
25,1+2,OK,0.00,OK
25,3+4,NG,0.85,outsc
26,1+2,OK,0.00,OK
26,3+4,NG,0.84,outsc
27,1+2,OK,0.00,OK
27,3+4,NG,0.85,outsc
28,1+2,OK,0.00,OK
28,3+4,NG,0.73,outsc
29,1+2,OK,0.00,OK
29,3+4,NG,0.82,outsc
30,1+2,OK,0.00,OK
30,3+4,NG,0.85,outsc
31,1+2,OK,0.00,OK
31,3+4,NG,0.80,outsc
32,1+2,NG,0.66,bp
32,3+4,NG,0.87,outsc
33,1+2,OK,0.00,OK
33,3+4,NG,0.81,outsc
34,1+2,NG,0.85,wp
34,3+4,NG,0.55,outsc
35,1+2,OK,0.00,OK
35,3+4,NG,0.80,outsc
36,1+2,NG,0.85,SC
36,3+4,NG,0.85,outsc
37,1+2,NG,0.78,bp
37,3+4,NG,0.84,outsc
38,1+2,NG,0.81,bp
38,3+4,NG,0.87,outsc
39,1+2,OK,0.00,OK
39,3+4,NG,0.76,outsc
40,1+2,OK,0.00,OK
40,3+4,NG,0.86,outsc
41,1+2,OK,0.00,OK
41,3+4,NG,0.81,outsc
42,1+2,OK,0.00,OK
42,3+4,NG,0.84,outsc
43,1+2,OK,0.00,OK
43,3+4,NG,0.82,outsc
44,1+2,OK,0.00,OK
44,3+4,NG,0.86,outsc
45,1+2,OK,0.00,OK
45,3+4,NG,0.86,outsc
46,1+2,OK,0.00,OK
46,3+4,NG,0.77,outsc
47,1+2,NG,0.62,bp
47,3+4,NG,0.65,outsc
48,1+2,OK,0.00,OK
48,3+4,NG,0.85,outsc
49,1+2,OK,0.00,OK
49,3+4,NG,0.80,outsc
50,1+2,OK,0.00,OK
50,3+4,OK,0.00,OK
51,1+2,OK,0.00,OK
51,3+4,NG,0.85,outsc
52,1+2,OK,0.00,OK
