
==== 1+2站/3+4站合併結果 ====
樣品ID,組別,合併結果,分數,瑕疵名稱
0,1+2,NG,0.86,SC
0,3+4,OK,0.00,OK
1,1+2,NG,0.77,SC
1,3+4,NG,0.59,OTP
2,1+2,NG,0.85,SC
2,3+4,NG,0.70,OTP
3,1+2,NG,0.77,SC
3,3+4,OK,0.00,OK
4,1+2,NG,0.82,SC
4,3+4,OK,0.00,OK
5,1+2,NG,0.79,SC
5,3+4,OK,0.00,OK
6,1+2,NG,0.86,SC
6,3+4,OK,0.00,OK
7,1+2,NG,1.00,deform
7,3+4,NG,0.78,OTP
8,1+2,NG,0.83,SC
8,3+4,OK,0.00,OK
9,1+2,NG,0.72,SC
9,3+4,NG,0.61,OTP
10,1+2,NG,0.85,SC
10,3+4,NG,0.42,OTP
11,1+2,NG,0.77,SC
11,3+4,NG,1.00,blackDot
12,1+2,NG,0.83,SC
12,3+4,NG,0.38,OTP
13,1+2,NG,0.80,SC
13,3+4,NG,0.67,OTP
14,1+2,NG,0.84,SC
14,3+4,NG,0.72,OTP
15,1+2,NG,0.88,SC
15,3+4,OK,0.00,OK
16,1+2,NG,0.51,SC
16,3+4,OK,0.00,OK
17,1+2,NG,0.85,SC
17,3+4,OK,0.00,OK
18,1+2,NG,0.76,SC
18,3+4,OK,0.00,OK
19,1+2,NG,0.77,SC
19,3+4,OK,0.00,OK
20,1+2,NG,0.87,SC
20,3+4,OK,0.00,OK
21,1+2,NG,0.82,SC
21,3+4,OK,0.00,OK
22,1+2,NG,0.79,SC
22,3+4,OK,0.00,OK
23,1+2,NG,0.87,SC
23,3+4,OK,0.00,OK
24,1+2,NG,0.82,SC
24,3+4,OK,0.00,OK
25,1+2,NG,0.80,SC
25,3+4,OK,0.00,OK
26,1+2,NG,0.83,SC
26,3+4,OK,0.00,OK
27,1+2,NG,0.86,SC
27,3+4,OK,0.00,OK
28,1+2,NG,0.88,INP
28,3+4,OK,0.00,OK
29,1+2,NG,0.80,INP
29,3+4,OK,0.00,OK
30,1+2,NG,0.76,SC
30,3+4,OK,0.00,OK
31,1+2,NG,0.83,SC
31,3+4,OK,0.00,OK
32,1+2,NG,0.80,SC
32,3+4,OK,0.00,OK
33,1+2,NG,0.82,SC
33,3+4,OK,0.00,OK
34,1+2,NG,0.85,SC
34,3+4,OK,0.00,OK
35,1+2,NG,0.86,SC
35,3+4,OK,0.00,OK
36,1+2,NG,0.69,SC
36,3+4,OK,0.00,OK
37,1+2,NG,0.87,SC
37,3+4,OK,0.00,OK
38,1+2,NG,0.83,SC
38,3+4,NG,0.50,OTP
39,1+2,NG,0.85,SC
39,3+4,OK,0.00,OK
40,1+2,NG,0.79,INP
40,3+4,NG,0.50,OTP
41,1+2,NG,1.00,deform
41,3+4,NG,0.50,OTP
42,1+2,NG,0.82,SC
42,3+4,OK,0.00,OK
43,1+2,NG,0.82,SC
43,3+4,OK,0.00,OK
44,1+2,NG,0.78,INP
44,3+4,OK,0.00,OK
45,1+2,NG,0.88,SC
45,3+4,OK,0.00,OK
46,1+2,NG,0.82,SC
46,3+4,NG,0.75,OTP
47,1+2,NG,0.85,INP
47,3+4,OK,0.00,OK
48,1+2,NG,0.85,SC
48,3+4,OK,0.00,OK
49,1+2,NG,0.88,SC
49,3+4,OK,0.00,OK
50,1+2,NG,0.68,INP
50,3+4,OK,0.00,OK
51,1+2,NG,0.81,INP
