
==== 1+2站/3+4站合併結果 ====
樣品ID,組別,合併結果,分數,瑕疵名稱
0,1+2,NG,0.49,BP
0,3+4,OK,0.00,OK
1,1+2,NG,0.85,BP
1,3+4,OK,0.00,OK
2,1+2,NG,0.83,BP
2,3+4,OK,0.00,OK
3,1+2,NG,0.75,WP
3,3+4,OK,0.00,OK
4,1+2,NG,0.84,BP
4,3+4,OK,0.00,OK
5,1+2,NG,0.87,WP
5,3+4,OK,0.00,OK
6,1+2,NG,0.72,BP
6,3+4,OK,0.00,OK
7,1+2,NG,0.60,WP
7,3+4,OK,0.00,OK
8,1+2,NG,0.84,WP
8,3+4,OK,0.00,OK
9,1+2,NG,0.62,WP
9,3+4,OK,0.00,OK
10,1+2,NG,0.82,WP
10,3+4,OK,0.00,OK
11,1+2,NG,0.56,BP
11,3+4,OK,0.00,OK
12,1+2,NG,0.79,BP
12,3+4,OK,0.00,OK
13,1+2,NG,0.81,WP
13,3+4,OK,0.00,OK
14,1+2,NG,0.89,WP
14,3+4,OK,0.00,OK
15,1+2,NG,0.82,WP
15,3+4,OK,0.00,OK
16,1+2,NG,0.82,WP
16,3+4,OK,0.00,OK
17,1+2,NG,0.74,BP
17,3+4,OK,0.00,OK
18,1+2,OK,0.00,OK
18,3+4,OK,0.00,OK
19,1+2,NG,0.83,BP
19,3+4,OK,0.00,OK
20,1+2,NG,1.00,deform
20,3+4,OK,0.00,OK
21,1+2,NG,0.54,BP
21,3+4,OK,0.00,OK
22,1+2,NG,0.51,BP
22,3+4,OK,0.00,OK
23,1+2,NG,0.83,WP
23,3+4,OK,0.00,OK
24,1+2,NG,0.85,BP
24,3+4,OK,0.00,OK
25,1+2,OK,0.00,OK
25,3+4,OK,0.00,OK
26,1+2,NG,0.87,BP
26,3+4,OK,0.00,OK
27,1+2,OK,0.38,WP
27,3+4,OK,0.00,OK
28,1+2,NG,0.81,BP
28,3+4,OK,0.00,OK
29,1+2,NG,0.81,BP
29,3+4,OK,0.00,OK
30,1+2,NG,0.65,WP
30,3+4,OK,0.00,OK
31,1+2,NG,0.58,WP
31,3+4,OK,0.00,OK
32,1+2,NG,0.83,BP
32,3+4,OK,0.00,OK
33,1+2,NG,0.85,BP
33,3+4,OK,0.00,OK
34,1+2,NG,0.84,BP
34,3+4,OK,0.00,OK
35,1+2,NG,0.69,BP
35,3+4,OK,0.00,OK
36,1+2,NG,0.63,BP
36,3+4,OK,0.00,OK
37,1+2,NG,0.83,BP
37,3+4,OK,0.00,OK
38,1+2,OK,0.00,OK
38,3+4,OK,0.00,OK
39,1+2,NG,0.80,WP
39,3+4,OK,0.00,OK
40,1+2,OK,0.00,OK
40,3+4,OK,0.00,OK
41,1+2,NG,0.70,WP
41,3+4,OK,0.00,OK
42,1+2,NG,0.83,BP
42,3+4,OK,0.00,OK
43,1+2,NG,0.58,WP
43,3+4,OK,0.00,OK
44,1+2,NG,0.75,BP
44,3+4,OK,0.00,OK
45,1+2,OK,0.00,OK
45,3+4,OK,0.00,OK
46,1+2,NG,1.00,deform
46,3+4,OK,0.00,OK
