
==== 樣品級監控 ====
樣品ID,站點,結果,瑕疵名稱,分數
0,1,NG,bp,0.85
0,2,NG,bp,0.83
0,3,NG,outsc,0.81
0,4,NG,outsc,0.82
1,1,OK,OK,0.00
1,2,OK,OK,0.00
1,3,NG,outsc,0.78
1,4,NG,outsc,0.81
2,1,NG,bp,0.82
2,2,NG,bp,0.82
2,3,NG,outsc,0.79
2,4,NG,outsc,0.81
3,1,NG,bp,0.83
3,2,OK,OK,0.00
3,3,NG,outsc,0.77
3,4,NG,outsc,0.82
4,1,OK,OK,0.00
4,2,NG,bp,0.60
4,3,OK,OK,0.00
4,4,OK,OK,0.00
5,1,NG,SC,0.45
5,2,OK,OK,0.00
5,3,NG,outsc,0.70
5,4,NG,outsc,0.59
6,1,NG,SC,0.84
6,2,NG,SC,0.91
6,3,NG,outsc,0.62
6,4,NG,outsc,0.74
7,1,NG,SC,0.90
7,2,OK,OK,0.00
7,3,NG,outsc,0.68
7,4,OK,OK,0.00
8,1,OK,OK,0.00
8,2,NG,WP,0.82
8,3,NG,outsc,0.85
8,4,NG,outsc,0.82
9,1,OK,OK,0.00
9,2,OK,OK,0.00
9,3,NG,outsc,0.78
9,4,NG,outsc,0.77
10,1,OK,SC,0.36
10,2,OK,OK,0.00
10,3,NG,outsc,0.71
10,4,NG,outsc,0.44
11,1,OK,OK,0.00
11,2,OK,OK,0.00
11,3,NG,outsc,0.84
11,4,NG,outsc,0.84
12,1,OK,OK,0.00
12,2,OK,OK,0.00
12,3,NG,outsc,0.74
12,4,NG,outsc,0.73
13,1,NG,SC,0.88
13,2,OK,OK,0.00
13,3,NG,outsc,0.80
13,4,NG,outsc,0.88
14,1,OK,OK,0.00
14,2,OK,bp,0.25
14,3,NG,outsc,0.88
14,4,NG,outsc,0.87
15,1,OK,OK,0.00
15,2,OK,OK,0.00
15,3,NG,outsc,0.76
15,4,NG,outsc,0.83
16,1,NG,SC,0.43
16,2,OK,OK,0.00
16,3,NG,outsc,0.59
16,4,OK,OK,0.00
17,1,OK,OK,0.00
17,2,OK,bp,0.30
17,3,NG,outsc,0.45
17,4,OK,OK,0.00
18,1,OK,OK,0.00
18,2,NG,bp,0.62
18,3,NG,outsc,0.83
18,4,NG,outsc,0.79
19,1,OK,OK,0.00
19,2,OK,OK,0.00
19,3,NG,outsc,0.75
19,4,NG,outsc,0.76
20,1,OK,OK,0.00
20,2,OK,SC,0.39
20,3,NG,outsc,0.47
20,4,OK,OK,0.00
21,1,OK,OK,0.00
21,2,OK,OK,0.00
21,3,NG,outsc,0.86
21,4,NG,outsc,0.86
22,1,NG,WP,0.63
22,2,OK,OK,0.00
22,3,NG,outsc,0.83
22,4,OK,OK,0.00
23,1,NG,bp,0.75
23,2,NG,bp,0.88
23,3,NG,outsc,0.78
23,4,NG,outsc,0.87
24,1,OK,OK,0.00
24,2,OK,OK,0.00
24,3,NG,outsc,0.77
24,4,NG,outsc,0.80
25,1,OK,OK,0.00
25,2,OK,OK,0.00
25,3,NG,outsc,0.87
25,4,NG,outsc,0.84
26,1,NG,SC,0.91
26,2,OK,OK,0.00
26,3,NG,outsc,0.78
26,4,NG,outsc,0.85
27,1,OK,OK,0.00
27,2,OK,OK,0.00
27,3,NG,outsc,0.87
27,4,NG,outsc,0.83
28,1,NG,bp,0.78
28,2,NG,bp,0.46
28,3,NG,outsc,0.80
28,4,NG,outsc,0.84
29,1,OK,OK,0.00
29,2,OK,OK,0.00
29,3,NG,outsc,0.53
29,4,OK,OK,0.00
30,1,OK,OK,0.00
30,2,OK,OK,0.00
30,3,NG,outsc,0.86
30,4,NG,outsc,0.88
31,1,OK,OK,0.00
31,2,NG,SC,0.41
31,3,NG,outsc,0.88
31,4,NG,outsc,0.82
32,1,OK,OK,0.00
32,2,OK,OK,0.00
32,3,NG,outsc,0.69
32,4,NG,outsc,0.71
33,1,OK,OK,0.00
33,2,OK,OK,0.00
33,3,OK,OK,0.00
33,4,NG,outsc,0.82
34,1,OK,OK,0.00
34,2,NG,bp,0.61
34,3,NG,outsc,0.76
34,4,NG,outsc,0.53
35,1,OK,OK,0.00
35,2,OK,OK,0.00
35,3,NG,outsc,0.82
35,4,NG,outsc,0.68
36,1,OK,OK,0.00
36,2,NG,bp,0.62
36,3,OK,outsc,0.28
36,4,NG,outsc,0.57
37,1,OK,OK,0.00
37,2,NG,SC,0.63
37,3,NG,outsc,0.84
37,4,NG,outsc,0.78
38,1,NG,WP,0.80
38,2,OK,OK,0.00
38,3,NG,outsc,0.85
38,4,NG,outsc,0.83
39,1,OK,OK,0.00
39,2,NG,WP,0.81
39,3,NG,outsc,0.86
39,4,NG,outsc,0.79
40,1,OK,OK,0.00
40,2,OK,OK,0.00
40,3,NG,outsc,0.81
40,4,NG,outsc,0.81
41,1,OK,OK,0.00
41,2,OK,OK,0.00
41,3,NG,outsc,0.82
41,4,NG,outsc,0.85
42,1,OK,OK,0.00
42,2,OK,bp,0.34
42,3,NG,outsc,0.77
42,4,NG,outsc,0.81
