
==== 1+2站/3+4站合併結果 ====
樣品ID,組別,合併結果,分數,瑕疵名稱
0,1+2,NG,0.82,SC
0,3+4,NG,0.71,OTP
1,1+2,NG,0.86,SC
1,3+4,OK,0.00,OK
2,1+2,NG,0.86,SC
2,3+4,OK,0.29,OTP
3,1+2,NG,0.83,SC
3,3+4,OK,0.00,OK
4,1+2,NG,0.82,SC
4,3+4,OK,0.00,OK
5,1+2,NG,0.86,SC
5,3+4,NG,0.75,OTP
6,1+2,NG,0.86,SC
6,3+4,NG,0.43,OTP
7,1+2,NG,0.75,SC
7,3+4,OK,0.00,OK
8,1+2,NG,0.82,SC
8,3+4,OK,0.00,OK
9,1+2,NG,0.85,SC
9,3+4,NG,0.36,OTP
10,1+2,NG,0.86,SC
10,3+4,OK,0.00,OK
11,1+2,NG,0.73,SC
11,3+4,NG,0.74,OTP
12,1+2,NG,0.85,SC
12,3+4,OK,0.00,OK
13,1+2,NG,0.85,SC
13,3+4,OK,0.00,OK
14,1+2,NG,0.85,SC
14,3+4,NG,0.76,OTP
15,1+2,NG,0.88,SC
15,3+4,OK,0.00,OK
16,1+2,NG,0.84,SC
16,3+4,OK,0.00,OK
17,1+2,NG,0.88,SC
17,3+4,OK,0.29,OTP
18,1+2,NG,0.87,SC
18,3+4,OK,0.00,OK
19,1+2,NG,0.84,SC
19,3+4,OK,0.00,OK
20,1+2,NG,0.87,SC
20,3+4,OK,0.00,OK
21,1+2,NG,1.00,deform
21,3+4,NG,0.69,OTP
22,1+2,NG,0.71,SC
22,3+4,NG,0.69,OTP
23,1+2,NG,0.82,SC
23,3+4,OK,0.00,OK
24,1+2,NG,0.81,SC
24,3+4,OK,0.00,OK
25,1+2,NG,0.85,SC
25,3+4,OK,0.00,OK
26,1+2,NG,0.84,SC
26,3+4,NG,0.78,OTP
27,1+2,NG,0.79,SC
27,3+4,OK,0.00,OK
28,1+2,NG,0.71,SC
28,3+4,OK,0.00,OK
29,1+2,NG,0.57,SC
29,3+4,OK,0.32,OTP
30,1+2,NG,0.90,SC
30,3+4,OK,0.00,OK
31,1+2,NG,0.84,INP
31,3+4,OK,0.00,OK
32,1+2,NG,0.80,SC
32,3+4,NG,0.43,OTP
33,1+2,NG,0.76,SC
33,3+4,OK,0.00,OK
34,1+2,NG,0.83,SC
34,3+4,OK,0.00,OK
35,1+2,NG,0.85,SC
35,3+4,OK,0.00,OK
36,1+2,NG,0.87,SC
36,3+4,OK,0.00,OK
37,1+2,NG,0.83,SC
37,3+4,NG,0.70,OTP
38,1+2,NG,1.00,deform
38,3+4,OK,0.00,OK
39,1+2,NG,0.82,SC
39,3+4,OK,0.00,OK
40,1+2,NG,0.82,SC
40,3+4,NG,0.44,OTP
41,1+2,NG,0.83,SC
41,3+4,OK,0.00,OK
42,1+2,NG,0.85,SC
42,3+4,OK,0.00,OK
43,1+2,NG,0.80,SC
43,3+4,OK,0.00,OK
44,1+2,NG,0.79,SC
44,3+4,OK,0.00,OK
45,1+2,NG,0.85,SC
45,3+4,NG,0.65,OTP
46,1+2,NG,0.79,SC
46,3+4,OK,0.00,OK
47,1+2,NG,0.87,INP
47,3+4,OK,0.00,OK
48,1+2,NG,0.81,SC
48,3+4,NG,0.39,OTP
49,1+2,NG,0.87,SC
49,3+4,OK,0.00,OK
50,1+2,NG,0.84,SC
50,3+4,OK,0.33,OTP
51,1+2,NG,0.83,INP
51,3+4,OK,0.00,OK
52,1+2,NG,0.73,SC
52,3+4,NG,0.83,OTP
53,1+2,NG,0.83,SC
53,3+4,OK,0.00,OK
54,1+2,NG,0.82,INP
54,3+4,OK,0.00,OK
55,1+2,NG,0.78,SC
55,3+4,OK,0.00,OK
56,1+2,OK,0.39,INP
56,3+4,OK,0.00,OK
57,1+2,NG,0.85,INP
57,3+4,OK,0.00,OK
58,1+2,NG,0.78,SC
58,3+4,OK,0.00,OK
59,1+2,NG,0.88,SC
59,3+4,OK,0.00,OK
60,1+2,NG,0.59,SC
60,3+4,OK,0.00,OK
61,1+2,NG,0.81,SC
61,3+4,NG,0.78,OTP
62,1+2,NG,0.86,SC
62,3+4,OK,0.26,OTP
63,1+2,OK,0.00,OK
63,3+4,OK,0.00,OK
64,1+2,NG,0.79,SC
64,3+4,OK,0.00,OK
65,1+2,NG,0.77,SC
65,3+4,OK,0.00,OK
66,1+2,NG,0.83,SC
66,3+4,NG,0.66,OTP
67,1+2,NG,0.79,SC
67,3+4,OK,0.00,OK
68,1+2,NG,0.82,SC
68,3+4,NG,0.62,OTP
69,1+2,NG,0.81,SC
69,3+4,OK,0.00,OK
70,1+2,NG,0.85,SC
70,3+4,OK,0.00,OK
71,1+2,NG,0.72,SC
71,3+4,NG,0.72,OTP
72,1+2,NG,0.87,SC
72,3+4,NG,0.81,OTP
73,1+2,NG,0.87,SC
73,3+4,NG,0.64,OTP
74,1+2,NG,0.87,SC
74,3+4,OK,0.00,OK
75,1+2,NG,0.84,SC
75,3+4,NG,0.56,OTP
76,1+2,NG,0.77,SC
76,3+4,OK,0.00,OK
77,1+2,NG,0.83,SC
77,3+4,OK,0.00,OK
78,1+2,OK,0.40,INP
78,3+4,NG,0.70,OTP
79,1+2,NG,0.76,SC
79,3+4,OK,0.00,OK
80,1+2,NG,0.87,SC
80,3+4,OK,0.00,OK
81,1+2,NG,0.84,SC
81,3+4,OK,0.00,OK
82,1+2,NG,0.84,SC
82,3+4,NG,0.37,OTP
83,1+2,NG,0.79,SC
83,3+4,NG,0.65,OTP
84,1+2,NG,0.81,SC
84,3+4,OK,0.00,OK
85,1+2,NG,0.86,SC
85,3+4,OK,0.00,OK
86,1+2,NG,0.90,SC
86,3+4,NG,0.40,OTP
87,1+2,NG,0.77,SC
87,3+4,OK,0.00,OK
88,1+2,NG,0.82,SC
88,3+4,OK,0.00,OK
89,1+2,NG,0.84,SC
89,3+4,OK,0.00,OK
90,1+2,NG,0.86,SC
90,3+4,OK,0.00,OK
91,1+2,NG,0.82,INP
91,3+4,OK,0.00,OK
92,1+2,NG,0.81,SC
92,3+4,OK,0.00,OK
93,1+2,NG,0.73,SC
93,3+4,NG,0.50,OTP
94,1+2,NG,0.80,SC
94,3+4,NG,0.50,OTP
95,1+2,NG,0.82,SC
95,3+4,NG,0.57,OTP
96,1+2,NG,0.86,SC
96,3+4,OK,0.00,OK
97,1+2,NG,0.80,SC
97,3+4,OK,0.00,OK
98,1+2,OK,0.00,OK
98,3+4,OK,0.00,OK
99,1+2,NG,0.76,SC
99,3+4,OK,0.00,OK
100,1+2,NG,0.86,INP
100,3+4,OK,0.00,OK
101,1+2,NG,0.75,SC
101,3+4,OK,0.00,OK
102,1+2,NG,0.84,SC
102,3+4,OK,0.00,OK
103,1+2,NG,0.76,SC
103,3+4,OK,0.00,OK
104,1+2,NG,0.74,SC
104,3+4,OK,0.00,OK
105,1+2,NG,0.87,SC
105,3+4,NG,0.70,OTP
106,1+2,NG,0.80,SC
106,3+4,OK,0.00,OK
107,1+2,NG,0.83,SC
107,3+4,NG,0.50,OTP
108,1+2,NG,0.86,SC
108,3+4,NG,0.67,OTP
109,1+2,NG,0.82,SC
109,3+4,OK,0.00,OK
110,1+2,NG,0.84,SC
110,3+4,OK,0.00,OK
111,1+2,NG,0.81,SC
111,3+4,NG,0.74,OTP
112,1+2,NG,0.84,SC
112,3+4,OK,0.00,OK
113,1+2,NG,0.89,SC
113,3+4,OK,0.00,OK
114,1+2,NG,0.86,SC
114,3+4,OK,0.00,OK
115,1+2,NG,0.84,SC
115,3+4,OK,0.33,OTP
116,1+2,NG,0.65,SC
116,3+4,NG,0.61,OTP
117,1+2,NG,0.77,SC
117,3+4,OK,0.00,OK
118,1+2,NG,0.57,SC
118,3+4,OK,0.00,OK
119,1+2,NG,0.65,SC
119,3+4,NG,0.74,OTP
120,1+2,NG,0.85,SC
120,3+4,OK,0.00,OK
121,1+2,NG,0.84,SC
121,3+4,OK,0.00,OK
122,1+2,NG,0.82,SC
122,3+4,OK,0.31,OTP
123,1+2,NG,0.83,SC
123,3+4,OK,0.00,OK
124,1+2,NG,0.83,SC
124,3+4,NG,0.37,OTP
125,1+2,NG,0.82,SC
125,3+4,OK,0.00,OK
126,1+2,NG,0.85,SC
126,3+4,OK,0.00,OK
127,1+2,NG,0.73,SC
127,3+4,OK,0.00,OK
128,1+2,NG,0.87,SC
128,3+4,OK,0.00,OK
129,1+2,NG,0.86,SC
129,3+4,NG,0.65,OTP
130,1+2,NG,0.85,SC
130,3+4,NG,0.58,OTP
131,1+2,NG,0.82,SC
131,3+4,OK,0.00,OK
132,1+2,NG,0.83,SC
132,3+4,OK,0.26,OTP
133,1+2,NG,0.78,SC
133,3+4,NG,0.52,OTP
134,1+2,NG,0.88,INP
134,3+4,OK,0.00,OK
135,1+2,NG,0.84,SC
135,3+4,OK,0.00,OK
136,1+2,NG,0.79,SC
136,3+4,OK,0.00,OK
137,1+2,NG,0.57,SC
137,3+4,OK,0.00,OK
138,1+2,NG,1.00,deform
138,3+4,NG,0.78,OTP
139,1+2,NG,0.84,SC
139,3+4,OK,0.00,OK
140,1+2,NG,0.86,SC
140,3+4,OK,0.00,OK
141,1+2,NG,0.79,SC
141,3+4,OK,0.00,OK
142,1+2,NG,0.85,SC
142,3+4,NG,0.49,OTP
143,1+2,NG,0.85,SC
143,3+4,NG,0.49,OTP
144,1+2,NG,0.86,SC
144,3+4,NG,0.81,OTP
145,1+2,NG,0.71,SC
145,3+4,OK,0.30,OTP
146,1+2,NG,0.82,SC
146,3+4,OK,0.00,OK
147,1+2,NG,0.78,INP
147,3+4,OK,0.00,OK
148,1+2,NG,0.87,SC
148,3+4,OK,0.00,OK
149,1+2,NG,0.62,SC
149,3+4,NG,0.40,OTP
150,1+2,NG,0.86,SC
150,3+4,OK,0.00,OK
151,1+2,NG,0.83,SC
151,3+4,OK,0.00,OK
152,1+2,NG,0.84,SC
